"0"
"20"
"20"
"33"
"34"
"33"
"29"
"33"
"56"
"18"
"46"
"14"
"23"
"23"
"33"
"55"
"51"
"40"
"9"
"5"
"2"
"15"
"19"
"28"
"78"
"34"
"28"
"23"
"29"
"20"
"18"
"41"
"28"
"28"
"18"
"22"
"21"
"29"
"22"
"39"
"35"
"34"
"26"
"20"
"69"
"27"
"18"
"18"
"18"
"19"
"22"
"26"
"29"
"37"
"18"
"18"
"18"
"19"
"50"
"42"
"23"
"34"
"17"
"25"
"18"
"19"
"19"
"19"
"25"
"33"
"28"
"29"
"21"
"20"
"20"
"17"
"20"
"15"
"21"
"16"
"13"
"68"
"57"
"66"
"67"
"62"
"51"
"2"
"21"
"36"
"19"
"21"
"23"
"20"
"26"
"21"
"36"
"23"
"62"
"24"
"40"
"18"
"19"
"16"
"16"
"21"
"23"
"21"
"25"
"15"
"22"
"23"
"23"
"22"
"23"
"21"
"18"
"22"
"33"
"18"
"16"
"16"
"17"
"18"
"21"
"22"
"20"
"24"
"23"
"19"
"19"
"23"
"24"
"62"
"25"
"46"
"23"
"19"
"30"
"32"
"34"
"2"
"1"
"3"
"67"
"63"
"64"
"22"
"29"
"5"
"1"
"17"
"22"
"23"
"26"
"36"
"17"
"16"
"18"
"40"
"31"
"31"
"32"
"22"
"22"
"10"
"22"
"25"
"46"
"48"
"41"
"41"
"53"
"39"
"15"
"16"
"17"
"20"
"10"
"10"
"60"
"58"
"15"
"24"
"32"
"41"
"21"
"26"
"14"
"18"
"14"
"28"
"18"
"22"
"27"
"30"
"14"
"17"
"18"
"19"
"72"
"45"
"20"
"17"
"20"
"16"
"14"
"16"
"17"
"18"
"17"
"18"
"19"
"20"
"19"
"18"
"17"
"14"
"55"
"25"
"68"
"26"
"68"
"50"
"13"
"14"
"15"
"17"
"22"
"34"
"18"
"15"
"18"
"21"
"20"
"20"
"20"
"43"
"49"
"21"
"12"
"44"
"23"
"33"
"34"
"14"
"14"
"15"
"43"
"24"
"27"
"28"
"40"
"40"
"35"
"35"
"21"
"30"
"28"
"17"
"16"
"17"
"70"
"69"
"50"
"64"
"18"
"39"
"26"
"19"
"21"
"30"
"19"
"15"
"17"
"18"
"23"
"17"
"18"
"20"
"18"
"18"
"25"
"27"
"19"
"20"
"20"
"19"
"18"
"20"
"28"
"21"
"17"
"24"
"23"
"24"
"30"
"33"
"22"
"41"
"39"
"36"
"39"
"22"
"10"
"0"
"21"
"14"
"35"
"54"
"37"
"35"
"6"
"12"
"22"
"22"
"28"
"23"
"18"
"13"
"14"
"15"
"40"
"49"
"20"
"16"
"17"
"19"
"40"
"18"
"23"
"18"
"23"
"54"
"35"
"23"
"17"
"33"
"38"
"21"
"22"
"24"
"22"
"23"
"23"
"40"
"43"
"22"
"62"
"43"
"29"
"24"
"42"
"22"
"41"
"33"
"17"
"17"
"18"
"17"
"17"
"27"
"26"
"33"
"8"
"4"
"7"
"64"
"17"
"19"
"19"
"18"
"45"
"37"
"22"
"52"
"62"
"25"
"21"
"20"
"17"
"16"
"70"
"47"
"29"
"26"
"79"
"69"
"33"
"64"
"51"
"17"
"14"
"16"
"17"
"19"
"29"
